"Terminal ABR","Terminal","Any","Mes","Dia","Data","Rang_Data","Tiempo_acceso_reserva","Tiempo_acceso"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","22:00 - 22:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","22:20 - 22:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","22:40 - 23:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","23:00 - 23:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","23:20 - 23:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","1","2022-01-01","23:40 - 00:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","00:00 - 00:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","00:20 - 00:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","00:40 - 01:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","01:00 - 01:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","01:20 - 01:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","01:40 - 02:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","02:00 - 02:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","02:20 - 02:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","02:40 - 03:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","03:00 - 03:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","03:20 - 03:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","03:40 - 04:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","04:00 - 04:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","04:20 - 04:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","04:40 - 05:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","05:00 - 05:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","05:20 - 05:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","05:40 - 06:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","06:00 - 06:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","06:20 - 06:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","06:40 - 07:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","07:00 - 07:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","07:20 - 07:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","07:40 - 08:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","08:00 - 08:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","08:20 - 08:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","08:40 - 09:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","09:00 - 09:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","09:20 - 09:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","09:40 - 10:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","10:00 - 10:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","10:20 - 10:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","10:40 - 11:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","11:00 - 11:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","11:20 - 11:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","11:40 - 12:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","12:00 - 12:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","12:20 - 12:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","12:40 - 13:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","13:00 - 13:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","13:20 - 13:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","13:40 - 14:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","14:00 - 14:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","14:20 - 14:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","14:40 - 15:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","15:00 - 15:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","15:20 - 15:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","15:40 - 16:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","16:00 - 16:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","16:20 - 16:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","16:40 - 17:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","17:00 - 17:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","17:20 - 17:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","17:40 - 18:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","18:00 - 18:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","18:20 - 18:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","18:40 - 19:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","19:00 - 19:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","19:20 - 19:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","19:40 - 20:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","20:00 - 20:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","20:20 - 20:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","20:40 - 21:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","21:00 - 21:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","21:20 - 21:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","21:40 - 22:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","22:00 - 22:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","22:20 - 22:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","22:40 - 23:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","23:00 - 23:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","23:20 - 23:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","2","2022-01-02","23:40 - 00:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","00:00 - 00:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","00:20 - 00:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","00:40 - 01:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","01:00 - 01:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","01:20 - 01:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","01:40 - 02:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","02:00 - 02:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","02:20 - 02:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","02:40 - 03:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","03:00 - 03:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","03:20 - 03:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","03:40 - 04:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","04:00 - 04:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","04:20 - 04:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","04:40 - 05:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","05:00 - 05:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","05:20 - 05:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","05:40 - 06:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","06:00 - 06:20","9,0717304348","9,0717304348"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","06:20 - 06:40","6,5464285714","6,5464285714"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","06:40 - 07:00","8,5777809524","8,5777809524"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","07:00 - 07:20","7,6427","7,6427"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","07:20 - 07:40","10,064575","10,064575"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","07:40 - 08:00","14,4666636364","14,4666636364"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","08:00 - 08:20","12,340275","12,340275"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","08:20 - 08:40","12,16875","12,16875"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","08:40 - 09:00","9,71945","9,71945"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","09:00 - 09:20","10,8511928571","10,8511928571"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","09:20 - 09:40","9,2256916667","9,2256916667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","09:40 - 10:00","11,2293137931","11,2293137931"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","10:00 - 10:20","11,243746875","11,243746875"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","10:20 - 10:40","10,3201939394","10,3201939394"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","10:40 - 11:00","10,6385103448","10,6385103448"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","11:00 - 11:20","13,3419121212","13,3419121212"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","11:20 - 11:40","11,2138861111","11,2138861111"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","11:40 - 12:00","8,7282416667","8,7282416667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","12:00 - 12:20","12,3941205882","12,3941205882"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","12:20 - 12:40","10,0328921053","10,0328921053"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","12:40 - 13:00","11,2363107143","11,2363107143"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","13:00 - 13:20","15,8615346154","15,8615346154"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","13:20 - 13:40","16,9151484848","16,9151484848"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","13:40 - 14:00","12,7666727273","12,7666727273"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","14:00 - 14:20","20,42","20,42"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","14:20 - 14:40","17,0702030303","17,0702030303"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","14:40 - 15:00","16,2078666667","16,2078666667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","15:00 - 15:20","16,6750066667","16,6750066667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","15:20 - 15:40","10,6028758621","10,6028758621"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","15:40 - 16:00","17,5645225806","17,5645225806"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","16:00 - 16:20","16,8333310345","16,8333310345"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","16:20 - 16:40","14,8719057143","14,8719057143"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","16:40 - 17:00","13,1530318182","13,1530318182"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","17:00 - 17:20","14,874","14,874"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","17:20 - 17:40","9,2380857143","9,2380857143"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","17:40 - 18:00","8,74","8,74"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","18:00 - 18:20","8,8013916667","8,8013916667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","18:20 - 18:40","7,654175","7,654175"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","18:40 - 19:00","10,095825","10,095825"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","19:00 - 19:20","8,733325","8,733325"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","19:20 - 19:40","13,9","13,9"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","19:40 - 20:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","20:00 - 20:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","20:20 - 20:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","20:40 - 21:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","21:00 - 21:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","21:20 - 21:40","8,9833","8,9833"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","21:40 - 22:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","22:00 - 22:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","22:20 - 22:40","11,3167","11,3167"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","22:40 - 23:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","23:00 - 23:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","23:20 - 23:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","3","2022-01-03","23:40 - 00:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","00:00 - 00:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","00:20 - 00:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","00:40 - 01:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","01:00 - 01:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","01:20 - 01:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","01:40 - 02:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","02:00 - 02:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","02:20 - 02:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","02:40 - 03:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","03:00 - 03:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","03:20 - 03:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","03:40 - 04:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","04:00 - 04:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","04:20 - 04:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","04:40 - 05:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","05:00 - 05:20","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","05:20 - 05:40","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","05:40 - 06:00","",""
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","06:00 - 06:20","9,29833","9,29833"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","06:20 - 06:40","7,3370333333","7,3370333333"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","06:40 - 07:00","11,4566733333","11,4566733333"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","07:00 - 07:20","9,3222466667","9,3222466667"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","07:20 - 07:40","8,6730769231","8,6730769231"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","07:40 - 08:00","7,0125083333","7,0125083333"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","08:00 - 08:20","8,95","8,95"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","08:20 - 08:40","10,5011857143","10,5011857143"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","08:40 - 09:00","10,1264083333","10,1264083333"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","09:00 - 09:20","9,7192384615","9,7192384615"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","09:20 - 09:40","8,884227027","8,884227027"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","09:40 - 10:00","8,9592034483","8,9592034483"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","10:00 - 10:20","9,1793034483","9,1793034483"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","10:20 - 10:40","8,2852615385","8,2852615385"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","10:40 - 11:00","9,6173826087","9,6173826087"
"APMT","APM TERMINALS BARCELONA, S.L.U","2022","1","4","2022-01-04","11:00 - 11:20","9,2961914286","9,2961914286"
