Terminal ABR;Terminal;Data (any);Data (mes);Data (dia del mes);Data;Rang Data;Temps Accés Reserva;Temps Accés
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;16:40 - 17:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;17:00 - 17:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;17:20 - 17:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;17:40 - 18:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;18:00 - 18:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;18:20 - 18:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;18:40 - 19:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;19:00 - 19:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;19:20 - 19:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;19:40 - 20:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;20:00 - 20:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;20:20 - 20:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;20:40 - 21:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;21:00 - 21:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;21:20 - 21:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;21:40 - 22:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;22:00 - 22:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;22:20 - 22:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;22:40 - 23:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;23:00 - 23:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;23:20 - 23:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;1;2020/01/01;23:40 - 00:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;00:00 - 00:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;00:20 - 00:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;00:40 - 01:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;01:00 - 01:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;01:20 - 01:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;01:40 - 02:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;02:00 - 02:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;02:20 - 02:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;02:40 - 03:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;03:00 - 03:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;03:20 - 03:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;03:40 - 04:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;04:00 - 04:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;04:20 - 04:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;04:40 - 05:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;05:00 - 05:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;05:20 - 05:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;05:40 - 06:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;06:00 - 06:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;06:20 - 06:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;06:40 - 07:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;07:00 - 07:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;07:20 - 07:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;07:40 - 08:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;08:00 - 08:20;;68,3
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;08:20 - 08:40;;43,7889
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;08:40 - 09:00;;15,35556667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;09:00 - 09:20;;11,7
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;09:20 - 09:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;09:40 - 10:00;;14,18335
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;10:00 - 10:20;;11,2833
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;10:20 - 10:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;10:40 - 11:00;;35,62915
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;11:00 - 11:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;11:20 - 11:40;;16,8333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;11:40 - 12:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;12:00 - 12:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;12:20 - 12:40;;12,47915
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;12:40 - 13:00;;10,15
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;13:00 - 13:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;13:20 - 13:40;;28,4
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;13:40 - 14:00;;22,88333333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;14:00 - 14:20;;27,35835
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;14:20 - 14:40;;37,6167
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;14:40 - 15:00;;13,44585
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;15:00 - 15:20;;6,216666667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;15:20 - 15:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;15:40 - 16:00;;6,6611
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;16:00 - 16:20;;12,1389
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;16:20 - 16:40;;12,18335
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;16:40 - 17:00;;20,8333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;17:00 - 17:20;;14,425
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;17:20 - 17:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;17:40 - 18:00;;10,35
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;18:00 - 18:20;;15,36665
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;18:20 - 18:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;18:40 - 19:00;;7,75
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;19:00 - 19:20;;16,275
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;19:20 - 19:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;19:40 - 20:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;20:00 - 20:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;20:20 - 20:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;20:40 - 21:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;21:00 - 21:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;21:20 - 21:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;21:40 - 22:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;22:00 - 22:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;22:20 - 22:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;22:40 - 23:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;23:00 - 23:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;23:20 - 23:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;2;2020/01/02;23:40 - 00:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;00:00 - 00:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;00:20 - 00:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;00:40 - 01:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;01:00 - 01:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;01:20 - 01:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;01:40 - 02:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;02:00 - 02:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;02:20 - 02:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;02:40 - 03:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;03:00 - 03:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;03:20 - 03:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;03:40 - 04:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;04:00 - 04:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;04:20 - 04:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;04:40 - 05:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;05:00 - 05:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;05:20 - 05:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;05:40 - 06:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;06:00 - 06:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;06:20 - 06:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;06:40 - 07:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;07:00 - 07:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;07:20 - 07:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;07:40 - 08:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;08:00 - 08:20;;65,9667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;08:20 - 08:40;;47,91666667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;08:40 - 09:00;;16,55
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;09:00 - 09:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;09:20 - 09:40;;22,99446667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;09:40 - 10:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;10:00 - 10:20;;12,1333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;10:20 - 10:40;;22,7
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;10:40 - 11:00;;16,15
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;11:00 - 11:20;;14,025
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;11:20 - 11:40;;12,9
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;11:40 - 12:00;;16,05666
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;12:00 - 12:20;;12,9625
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;12:20 - 12:40;;8,85
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;12:40 - 13:00;;12,65835
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;13:00 - 13:20;;11,99446667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;13:20 - 13:40;;15,3833
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;13:40 - 14:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;14:00 - 14:20;;9,045825
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;14:20 - 14:40;;11,225
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;14:40 - 15:00;;9,6667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;15:00 - 15:20;;7,4667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;15:20 - 15:40;;10,4667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;15:40 - 16:00;;10,7667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;16:00 - 16:20;;7,5
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;16:20 - 16:40;;9,772233333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;16:40 - 17:00;;13,3667
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;17:00 - 17:20;;12,5333
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;17:20 - 17:40;;13,45
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;17:40 - 18:00;;10,1
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;18:00 - 18:20;;7,7167
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;18:20 - 18:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;18:40 - 19:00;;9,1
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;19:00 - 19:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;19:20 - 19:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;19:40 - 20:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;20:00 - 20:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;20:20 - 20:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;20:40 - 21:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;21:00 - 21:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;21:20 - 21:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;21:40 - 22:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;22:00 - 22:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;22:20 - 22:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;22:40 - 23:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;23:00 - 23:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;23:20 - 23:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;3;2020/01/03;23:40 - 00:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;00:00 - 00:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;00:20 - 00:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;00:40 - 01:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;01:00 - 01:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;01:20 - 01:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;01:40 - 02:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;02:00 - 02:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;02:20 - 02:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;02:40 - 03:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;03:00 - 03:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;03:20 - 03:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;03:40 - 04:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;04:00 - 04:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;04:20 - 04:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;04:40 - 05:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;05:00 - 05:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;05:20 - 05:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;05:40 - 06:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;06:00 - 06:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;06:20 - 06:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;06:40 - 07:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;07:00 - 07:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;07:20 - 07:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;07:40 - 08:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;08:00 - 08:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;08:20 - 08:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;08:40 - 09:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;09:00 - 09:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;09:20 - 09:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;09:40 - 10:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;10:00 - 10:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;10:20 - 10:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;10:40 - 11:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;11:00 - 11:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;11:20 - 11:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;11:40 - 12:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;12:00 - 12:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;12:20 - 12:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;12:40 - 13:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;13:00 - 13:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;13:20 - 13:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;13:40 - 14:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;14:00 - 14:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;14:20 - 14:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;14:40 - 15:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;15:00 - 15:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;15:20 - 15:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;15:40 - 16:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;16:00 - 16:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;16:20 - 16:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;16:40 - 17:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;17:00 - 17:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;17:20 - 17:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;17:40 - 18:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;18:00 - 18:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;18:20 - 18:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;18:40 - 19:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;19:00 - 19:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;19:20 - 19:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;19:40 - 20:00;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;20:00 - 20:20;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;20:20 - 20:40;;
PNOU;TERMINAL PORT-NOU S.A.;2020;1;4;2020/01/04;20:40 - 21:00;;
